gt_action_0,gt_action_1,gt_action_2,pred_action_0,pred_action_1,pred_action_2,phase,motion
0.038541,0.000761,0.013253,0.038724531,0.000635791,0.013224073,0.394083798,9.08E-02
0.038449999,0.000846,0.013336,0.038227399,0.000788152,0.013305062,0.394083798,9.09E-02
0.038389001,0.000858,0.013375,0.037951505,0.000796028,0.013460348,0.388989568,9.15E-02
0.038295999,0.000932,0.013457,0.038081053,0.000836161,0.013445486,0.388989568,9.27E-02
0.038256001,0.000894,0.013502,0.037854181,0.000892876,0.013444934,0.389541894,9.45E-02
0.038152002,0.000958,0.013624,0.037911357,0.000749661,0.013368764,0.389541894,9.68E-02
0.038091999,0.000944,0.013707,0.037955517,0.000794067,0.013442386,0.397606373,9.97E-02
0.038012002,0.000957,0.01384,0.037786078,0.000962175,0.013603237,0.397606373,1.03E-01
0.037909999,0.001011,0.013929,0.037918877,0.001058214,0.013581928,0.41409266,1.07E-01
0.037819002,0.001068,0.014009,0.037846821,0.001036861,0.013656947,0.41409266,1.11E-01
0.037737999,0.001096,0.014055,0.037614137,0.001210983,0.01379138,0.434754819,1.16E-01
0.037604,0.001113,0.014148,0.037894713,0.00106576,0.013679259,0.434754819,1.21E-01
0.037424002,0.001105,0.014249,0.037974437,0.001073756,0.013788018,0.456164747,1.26E-01
0.037269,0.001076,0.014309,0.037737907,0.001088295,0.013963881,0.456164747,1.32E-01
0.037105002,0.001046,0.014355,0.037679478,0.001201185,0.014033501,0.476996422,1.37E-01
0.036993999,0.001023,0.014406,0.037844931,0.001187436,0.014001429,0.476996422,1.42E-01
0.036853999,0.001093,0.014497,0.037615273,0.001306994,0.014167494,0.49649632,1.47E-01
0.036764,0.001116,0.014536,0.037546003,0.00131851,0.014162501,0.49649632,1.51E-01
0.036750998,0.001096,0.014526,0.037570285,0.001255629,0.014244237,0.515800834,1.55E-01
0.036750998,0.001106,0.014539,0.037156406,0.001197375,0.014368453,0.515800834,1.59E-01
0.036770001,0.001087,0.014523,0.037115071,0.001253517,0.014303112,0.533231437,1.62E-01
0.036759,0.001119,0.014549,0.036800449,0.001394441,0.014503771,0.533231437,1.64E-01
0.036796998,0.001067,0.014557,0.036549263,0.001425212,0.014598366,0.548728943,1.66E-01
0.036741,0.001178,0.014684,0.036424465,0.001472419,0.014648125,0.548728943,1.67E-01
0.03672,0.001143,0.014712,0.036460453,0.001391642,0.014721333,0.557684422,1.69E-01
0.036595002,0.001181,0.014823,0.036296811,0.001411186,0.014835043,0.557684422,1.69E-01
0.036364,0.001304,0.014983,0.036387172,0.00145936,0.014820908,0.555872262,1.70E-01
0.036049001,0.001463,0.015145,0.036033785,0.001451113,0.014757286,0.555872262,1.72E-01
0.035737,0.001593,0.015294,0.036321286,0.001404382,0.01472022,0.547199607,1.73E-01
0.035383999,0.001818,0.01544,0.036365892,0.001427744,0.014877584,0.547199607,1.75E-01
0.035085,0.002059,0.01557,0.035626207,0.001598365,0.015007644,0.534898996,1.78E-01
0.034717001,0.002344,0.015698999,0.035497681,0.001518874,0.015009354,0.534898996,1.82E-01
0.034437001,0.002538,0.015835,0.035713982,0.001505586,0.014992162,0.521046817,1.88E-01
0.034201998,0.002631,0.015947999,0.035495807,0.001647271,0.015015237,0.521046817,1.94E-01
0.033952001,0.002697,0.016094999,0.035256178,0.001777725,0.015238573,0.515354156,2.02E-01
0.033778001,0.002729,0.016186999,0.035112668,0.001890952,0.015439719,0.515354156,2.11E-01
0.033673,0.002751,0.016236,0.034652084,0.001932998,0.015570169,0.514941037,2.22E-01
0.033684999,0.002633,0.016194999,0.03489069,0.0019607,0.015661421,0.514941037,2.34E-01
0.033597998,0.002683,0.016275,0.034760948,0.002284365,0.015715603,0.53293997,2.47E-01
0.033528998,0.002686,0.016340001,0.034438646,0.002334601,0.015781883,0.53293997,2.62E-01
0.033482999,0.002631,0.016396999,0.034519575,0.002376589,0.015723826,0.560926855,2.79E-01
0.033411998,0.002577,0.016434999,0.034592607,0.002508238,0.015876233,0.560926855,2.96E-01
0.033319,0.002553,0.016473001,0.034172426,0.002728064,0.015982287,0.590019941,3.16E-01
0.033177,0.00255,0.016557001,0.034007171,0.002833939,0.016099286,0.590019941,3.36E-01
0.033078998,0.002513,0.01663,0.033787377,0.002732638,0.016249317,0.615934253,3.59E-01
0.032969002,0.002524,0.016697001,0.033686207,0.002872872,0.016312753,0.615934253,3.82E-01
0.032799002,0.002541,0.016812,0.033460741,0.003071114,0.016469141,0.637708426,4.07E-01
0.032651,0.00256,0.016909,0.03341915,0.003125136,0.016602871,0.637708426,4.34E-01
0.032476,0.002623,0.017011,0.032746142,0.003048262,0.016741743,0.656008124,4.62E-01
0.032423001,0.002561,0.017007001,0.032800699,0.003113087,0.016842994,0.656008124,4.91E-01
0.032382,0.002582,0.017002,0.03282893,0.003047657,0.016834402,0.694399774,5.21E-01
0.032347001,0.002631,0.017008999,0.032576719,0.0029153,0.016919689,0.694399774,5.52E-01
0.032338999,0.002634,0.017036,0.032809421,0.003016691,0.01713721,0.744737685,5.84E-01
0.032350998,0.002619,0.017039999,0.032802918,0.003011549,0.017175166,0.744737685,6.16E-01
0.032345001,0.002638,0.017045001,0.03252456,0.002823399,0.01708653,0.807529092,6.48E-01
0.032349002,0.002662,0.017036,0.032697672,0.003053077,0.017251653,0.807529092,6.79E-01
0.032379001,0.00264,0.016996,0.032267495,0.002816295,0.01715844,0.874667764,7.10E-01
0.032398,0.002685,0.016961999,0.032120907,0.002969211,0.017271362,0.874667764,7.40E-01
0.032489002,0.002666,0.01692,0.032196375,0.002911271,0.017252037,0.928523421,7.69E-01
0.032528002,0.002654,0.016933,0.031835205,0.002899375,0.017322321,0.928523421,7.96E-01
0.032547001,0.002621,0.016945999,0.031843438,0.003083687,0.017360192,0.971993208,8.22E-01
0.032556999,0.002625,0.016942,0.031935742,0.00292803,0.017338663,0.971993208,8.47E-01
0.032568999,0.00261,0.016930001,0.032129316,0.002983407,0.017226239,1.002225876,8.69E-01
0.032554001,0.002637,0.016933,0.031623921,0.002916252,0.017292675,1.002225876,8.90E-01
0.032575998,0.0026,0.016890001,0.031656094,0.003106007,0.017435331,1.017626405,9.09E-01
0.032597002,0.002574,0.016852999,0.031484765,0.00287143,0.017433195,1.017626405,9.25E-01
0.032623,0.00254,0.016806001,0.031535721,0.002897299,0.01742492,1.016999125,9.40E-01
0.032671001,0.002532,0.016778,0.031463744,0.002870198,0.017492525,1.016999125,9.53E-01
0.032756999,0.002493,0.016690999,0.031273266,0.002723079,0.017460835,1.005029321,9.65E-01
0.032799002,0.00249,0.016674999,0.031218569,0.002929845,0.017679889,1.005029321,9.74E-01
0.032853998,0.002507,0.016626,0.031366423,0.002958044,0.01761541,0.980466723,9.82E-01
0.032970998,0.002479,0.016511999,0.031493878,0.002872401,0.017631491,0.980466723,9.88E-01
0.033041,0.002522,0.016449001,0.031710301,0.002821858,0.017669394,0.949237287,9.92E-01
0.033190001,0.002445,0.016295001,0.031684519,0.00291968,0.017587516,0.949237287,9.95E-01
0.033420999,0.002349,0.016097,0.031655569,0.002885628,0.017616948,0.91542244,9.97E-01
0.033907,0.002116,0.015758,0.031376317,0.002959585,0.017592869,0.91542244,9.97E-01
0.034371998,0.001825,0.015437,0.031482604,0.002947406,0.017534021,0.88169384,9.97E-01
0.034883998,0.001432,0.015105,0.031572879,0.00294078,0.017486604,0.88169384,9.95E-01
0.035372,0.001045,0.014793,0.031458218,0.00291796,0.017388189,0.832102716,9.93E-01
